,reservation_id,copy_id,position_in_queue
8043,4009,3329,4
8044,4009,3341,4
8045,4009,284,2
8046,4010,4719,3
8047,4010,2542,1
8048,4010,1373,3
8049,4011,1334,2
8050,4011,2972,3
8051,4011,535,1
8052,4012,2355,4
8053,4013,2172,3
8054,4013,1938,5
8055,4014,4980,2
8056,4015,1598,1
8057,4016,1483,4
8058,4016,3521,2
8059,4016,104,2
8060,4017,3888,2
8061,4017,2820,1
8062,4018,2744,1
8063,4019,3603,2
8064,4020,4352,4
8065,4021,3373,3
8066,4022,1464,2
8067,4023,2409,3
8068,4024,4658,3
8069,4024,177,1
8070,4025,4632,2
8071,4025,3173,4
8072,4025,904,2
8073,4026,4645,2
8074,4026,228,3
8075,4027,2390,1
8076,4027,3860,2
8077,4027,2145,3
8078,4028,1596,3
8079,4028,110,2
8080,4029,3728,4
8081,4029,613,2
8082,4029,4855,3
8083,4030,2743,3
8084,4030,1187,2
8085,4030,4443,3
8086,4031,1287,2
8087,4031,4277,1
8088,4032,387,3
8089,4033,4427,2
8090,4033,3027,3
8091,4034,1353,2
8092,4034,1807,1
8093,4035,3739,2
8094,4035,4121,4
8095,4036,2746,5
8096,4036,639,3
8097,4036,2324,3
8098,4037,2576,5
8099,4038,4452,4
8100,4038,4244,2
8101,4039,3686,2
8102,4039,2129,3
8103,4039,45,1
8104,4040,223,3
8105,4040,437,5
8106,4040,3311,3
8107,4041,1714,2
8108,4041,4859,1
8109,4041,1278,1
8110,4042,4411,3
8111,4043,1890,2
8112,4043,3323,1
8113,4044,2469,3
8114,4044,4667,3
8115,4044,3702,1
8116,4045,4659,4
8117,4046,2573,2
8118,4047,3252,3
8119,4048,3197,1
8120,4048,2012,1
8121,4048,130,3
8122,4049,4533,3
8123,4050,3821,1
8124,4051,3627,2
8125,4051,1758,4
8126,4051,3354,1
8127,4052,4028,1
8128,4052,4801,4
8129,4052,534,2
8130,4053,4720,1
8131,4053,4923,1
8132,4054,496,1
8133,4054,24,2
8134,4054,902,2
8135,4055,968,2
8136,4055,3419,3
8137,4055,2,2
8138,4056,3377,2
8139,4056,365,1
8140,4057,620,3
8141,4057,4390,3
8142,4057,1850,1
8143,4058,2685,3
8144,4058,424,1
8145,4059,3168,2
8146,4059,4670,2
8147,4060,4112,5
8148,4061,1308,2
8149,4061,1063,2
8150,4061,807,1
8151,4062,4643,2
8152,4062,2225,2
8153,4062,3515,3
8154,4063,1261,1
8155,4063,2647,5
8156,4064,886,2
8157,4064,2816,1
8158,4065,631,3
8159,4065,2676,1
8160,4065,3264,5
8161,4066,428,2
8162,4067,2973,2
8163,4067,3407,4
8164,4067,3249,2
8165,4068,4696,2
8166,4068,3655,3
8167,4069,782,2
8168,4070,93,3
8169,4071,1281,4
8170,4072,4360,3
8171,4072,2830,3
8172,4072,4439,4
8173,4073,611,2
8174,4073,708,3
8175,4074,806,1
8176,4074,708,4
8177,4074,169,1
8178,4075,1605,1
8179,4076,1599,3
8180,4077,2732,2
8181,4078,2364,4
8182,4078,4551,3
8183,4078,39,1
8184,4079,1945,2
8185,4079,3690,3
8186,4080,4910,3
8187,4080,2475,3
8188,4081,1664,3
8189,4081,3313,2
8190,4082,1548,2
8191,4082,877,3
8192,4082,4669,4
8193,4083,3684,3
8194,4084,535,2
8195,4084,2130,3
8196,4085,2979,3
8197,4086,4255,2
8198,4086,102,2
8199,4086,2436,5
8200,4087,2663,4
8201,4087,4565,1
8202,4087,2675,1
8203,4088,1876,2
8204,4088,4804,3
8205,4088,2527,2
8206,4089,553,1
8207,4089,3204,2
8208,4089,3553,1
8209,4090,7,4
8210,4090,905,1
8211,4090,249,4
8212,4091,4500,2
8213,4091,3261,3
8214,4092,2152,1
8215,4093,3189,2
8216,4093,2828,3
8217,4093,714,4
8218,4094,3931,3
8219,4094,4704,4
8220,4094,4859,2
8221,4095,4195,3
8222,4095,1250,3
8223,4095,278,2
8224,4096,579,2
8225,4096,3135,3
8226,4096,4446,4
8227,4097,4665,2
8228,4097,4889,4
8229,4097,4854,1
8230,4098,104,3
8231,4098,1158,1
8232,4099,611,3
8233,4099,3730,2
8234,4099,2927,1
8235,4100,4857,1
8236,4101,4861,3
8237,4101,4562,3
8238,4101,2622,1
8239,4102,1263,2
8240,4102,3087,2
8241,4102,101,1
8242,4103,1263,3
8243,4104,858,2
8244,4104,82,3
8245,4105,269,3
8246,4105,93,4
8247,4105,497,3
8248,4106,3106,4
8249,4107,3789,3
8250,4108,1825,2
8251,4109,2593,2
8252,4109,2665,1
8253,4109,4570,2
8254,4110,3476,2
8255,4111,1098,2
8256,4111,2035,2
8257,4112,2154,2
8258,4113,3619,3
8259,4113,203,4
8260,4113,2070,5
8261,4114,734,2
8262,4114,474,1
8263,4115,2832,2
8264,4116,3642,1
8265,4116,149,3
8266,4117,588,3
8267,4117,2502,2
8268,4118,3603,3
8269,4119,1868,3
8270,4119,112,2
8271,4119,4888,2
8272,4120,2180,4
8273,4120,429,5
8274,4121,142,2
8275,4122,24,3
8276,4122,4791,2
8277,4123,392,4
8278,4123,2837,2
8279,4123,3121,2
8280,4124,767,3
8281,4124,3294,5
8282,4125,2789,4
8283,4125,3404,3
8284,4125,3835,3
8285,4126,894,1
8286,4127,2422,4
8287,4127,1351,2
8288,4127,4871,2
8289,4128,3042,3
8290,4128,4213,3
8291,4128,4419,2
8292,4129,1755,1
8293,4130,3935,1
8294,4130,1187,3
8295,4131,837,2
8296,4131,1561,2
8297,4132,4441,2
8298,4132,291,1
8299,4133,131,4
8300,4133,3331,5
8301,4133,1316,2
8302,4134,3225,1
8303,4134,3849,1
8304,4134,1682,2
8305,4135,387,4
8306,4136,3215,2
8307,4136,2124,1
8308,4136,1838,2
8309,4137,4368,2
8310,4137,1018,5
8311,4138,1083,2
8312,4138,2569,3
8313,4139,3718,1
8314,4140,4989,2
8315,4140,4506,4
8316,4141,607,2
8317,4141,4645,3
8318,4141,274,2
8319,4142,4213,4
8320,4143,3844,5
8321,4144,2241,1
8322,4144,2820,2
8323,4145,2940,1
8324,4146,247,1
8325,4147,16,3
8326,4147,1140,3
8327,4147,3262,2
8328,4148,2717,3
8329,4148,3157,1
8330,4149,938,3
8331,4149,2923,1
8332,4149,4503,4
8333,4150,3922,4
8334,4150,2743,4
8335,4150,3512,3
8336,4151,221,1
8337,4152,1627,3
8338,4152,4324,2
8339,4152,2041,2
8340,4153,4371,2
8341,4153,4282,4
8342,4154,4707,1
8343,4154,1118,1
8344,4155,4445,3
8345,4155,4386,3
8346,4155,3087,3
8347,4156,512,2
8348,4157,2597,1
8349,4157,595,3
8350,4158,1190,1
8351,4158,1689,2
8352,4159,1533,2
8353,4159,1204,4
8354,4159,3976,1
8355,4160,3777,4
8356,4160,1235,3
8357,4160,3559,2
8358,4161,4028,2
8359,4161,337,2
8360,4161,4456,3
8361,4162,419,1
8362,4162,1100,3
8363,4162,1912,3
8364,4163,3402,2
8365,4164,4203,2
8366,4165,2044,4
8367,4165,695,3
8368,4165,2758,3
8369,4166,1573,1
8370,4166,2348,3
8371,4166,4670,3
8372,4167,2515,3
8373,4167,1605,2
8374,4168,906,2
8375,4168,2608,1
8376,4168,3665,2
8377,4169,93,5
8378,4169,1130,2
8379,4169,2874,4
8380,4170,1802,3
8381,4170,2108,3
8382,4170,229,1
8383,4171,44,4
8384,4171,1741,1
8385,4171,3613,1
8386,4172,4989,3
8387,4172,3224,1
8388,4173,4828,2
8389,4173,2099,2
8390,4173,979,2
8391,4174,1726,2
8392,4174,651,3
8393,4174,2184,2
8394,4175,786,1
8395,4176,4798,1
8396,4176,1572,2
8397,4177,461,3
8398,4177,4515,3
8399,4177,1359,2
8400,4178,660,5
8401,4178,403,3
8402,4179,2457,1
8403,4179,1181,2
8404,4179,3103,2
8405,4180,4236,4
8406,4180,894,2
8407,4181,4570,3
8408,4181,1582,2
8409,4181,658,2
8410,4182,3271,2
8411,4183,3073,3
8412,4184,3018,4
8413,4184,3769,4
8414,4184,2476,3
8415,4185,1654,3
8416,4185,1478,3
8417,4186,3999,4
8418,4186,64,4
8419,4186,1007,1
8420,4187,4056,2
8421,4188,1229,3
8422,4189,89,2
8423,4189,2241,2
8424,4190,641,3
8425,4190,2150,1
8426,4191,1831,2
8427,4191,3029,2
8428,4191,4677,1
8429,4192,2607,2
8430,4192,2679,1
8431,4192,4057,4
8432,4193,4187,5
8433,4193,890,3
8434,4193,1403,3
8435,4194,3500,1
8436,4194,1039,4
8437,4195,4529,2
8438,4195,2891,1
8439,4196,3708,5
8440,4197,4546,2
8441,4197,818,4
8442,4197,3937,4
8443,4198,2927,2
8444,4198,190,1
8445,4199,4887,5
8446,4199,3510,4
8447,4199,2012,2
8448,4200,404,2
8449,4201,3514,2
8450,4201,1274,3
8451,4201,2827,5
8452,4202,4641,1
8453,4202,959,1
8454,4203,47,2
8455,4203,2753,2
8456,4204,3233,3
8457,4205,28,3
8458,4205,4392,3
8459,4205,2617,1
8460,4206,1966,2
8461,4206,538,3
8462,4206,3231,4
8463,4207,1885,3
8464,4207,3444,2
8465,4208,4735,4
8466,4208,2934,1
8467,4209,2866,2
8468,4209,1409,2
8469,4209,3046,2
8470,4210,616,1
8471,4210,4601,2
8472,4210,3385,2
8473,4211,988,4
8474,4211,416,4
8475,4211,3858,3
8476,4212,118,1
8477,4212,2092,1
8478,4212,4542,5
8479,4213,1121,2
8480,4213,2431,3
8481,4213,4268,2
8482,4214,3926,3
8483,4214,1194,1
8484,4214,3884,1
8485,4215,4670,4
8486,4216,3346,5
8487,4216,981,2
8488,4217,4244,3
8489,4218,4928,5
8490,4219,2037,2
8491,4219,2097,2
8492,4219,1754,3
8493,4220,2206,1
8494,4221,1499,2
8495,4221,3440,3
8496,4221,144,2
8497,4222,2838,3
8498,4223,1544,3
8499,4224,3427,3
8500,4225,3866,1
8501,4226,1512,5
8502,4227,4645,4
8503,4227,4865,1
8504,4227,1712,1
8505,4228,2608,2
8506,4228,3299,2
8507,4228,4705,1
8508,4229,4577,1
8509,4229,2223,4
8510,4229,1810,1
8511,4230,56,3
8512,4230,1594,2
8513,4231,3652,2
8514,4231,1343,3
8515,4232,943,2
8516,4232,1646,2
8517,4233,3355,2
8518,4233,2840,2
8519,4233,3000,2
8520,4234,4788,2
8521,4234,2710,5
8522,4235,1968,1
8523,4236,3022,4
8524,4237,3947,2
8525,4238,3564,4
8526,4238,3695,1
8527,4239,2318,2
8528,4239,1742,1
8529,4240,617,4
8530,4240,4412,3
8531,4241,4232,2
8532,4241,2868,1
8533,4242,271,4
8534,4242,4583,1
8535,4243,4041,3
8536,4244,2333,1
8537,4245,3320,2
8538,4245,2848,3
8539,4246,4423,3
8540,4246,695,4
8541,4247,4144,3
8542,4248,4794,3
8543,4248,2139,1
8544,4248,246,3
8545,4249,602,4
8546,4250,4514,2
8547,4250,850,3
8548,4251,2894,1
8549,4252,2206,2
8550,4252,1157,3
8551,4253,565,1
8552,4253,1596,4
8553,4253,2330,2
8554,4254,3242,2
8555,4254,4977,4
8556,4254,1220,1
8557,4255,3138,4
8558,4255,1372,1
8559,4256,1184,1
8560,4257,4036,4
8561,4257,3918,4
8562,4258,2469,4
8563,4259,4266,3
8564,4260,3813,2
8565,4260,3007,4
8566,4261,889,2
8567,4262,514,5
8568,4263,3570,2
8569,4263,315,5
8570,4263,3798,1
8571,4264,2425,3
8572,4264,2738,3
8573,4264,4346,2
8574,4265,2561,3
8575,4265,274,3
8576,4265,1199,1
8577,4266,3486,2
8578,4267,297,3
8579,4268,3227,3
8580,4269,3291,2
8581,4269,4499,2
8582,4270,2197,1
8583,4270,3669,2
8584,4271,3191,1
8585,4271,746,2
8586,4272,1483,5
8587,4272,128,3
8588,4272,3407,5
8589,4273,1492,2
8590,4273,1428,1
8591,4273,91,4
8592,4274,3057,3
8593,4274,3721,3
8594,4275,1224,1
8595,4275,4158,1
8596,4275,2158,2
8597,4276,309,3
8598,4276,4829,2
8599,4277,374,2
8600,4277,2642,4
8601,4277,61,2
8602,4278,654,5
8603,4278,3341,5
8604,4278,2669,4
8605,4279,4910,4
8606,4279,4491,4
8607,4279,819,1
8608,4280,1382,3
8609,4281,4113,1
8610,4282,2813,1
8611,4282,719,2
8612,4283,209,2
8613,4283,1259,1
8614,4284,2019,5
8615,4284,4859,3
8616,4285,1686,1
8617,4285,3424,1
8618,4286,850,4
8619,4287,529,2
8620,4287,1424,5
8621,4288,1901,2
8622,4289,613,3
8623,4289,555,3
8624,4290,4600,4
8625,4290,4501,2
8626,4290,2470,2
8627,4291,4467,1
8628,4291,1495,2
8629,4292,4336,3
8630,4292,4644,1
8631,4292,4298,4
8632,4293,887,2
8633,4293,1693,1
8634,4294,4328,2
8635,4295,4438,2
8636,4295,2498,5
8637,4295,2633,2
8638,4296,1553,2
8639,4296,2908,1
8640,4297,2924,3
8641,4297,3953,2
8642,4297,472,3
8643,4298,115,1
8644,4298,927,1
8645,4299,1117,4
8646,4299,2376,1
8647,4300,378,1
8648,4300,298,3
8649,4300,3243,5
8650,4301,3761,1
8651,4301,1340,2
8652,4302,4883,1
8653,4302,4955,2
8654,4302,4083,3
8655,4303,497,4
8656,4303,2992,1
8657,4303,766,5
8658,4304,4629,2
8659,4305,3367,4
8660,4306,2137,2
8661,4307,3156,2
8662,4307,1587,2
8663,4307,1801,4
8664,4308,1732,4
8665,4308,1806,2
8666,4309,3865,3
8667,4310,3696,4
8668,4311,4003,3
8669,4311,2540,3
8670,4311,3212,2
8671,4312,2749,4
8672,4312,843,1
8673,4313,1209,2
8674,4314,3841,2
8675,4314,4031,4
8676,4315,1167,1
8677,4316,3101,2
8678,4317,559,4
8679,4318,4373,2
8680,4318,4712,3
8681,4318,4714,3
8682,4319,622,3
8683,4319,4702,5
8684,4320,1185,2
8685,4320,3744,2
8686,4321,3681,5
8687,4321,1906,1
8688,4322,2135,3
8689,4322,4494,2
8690,4323,3927,2
8691,4323,1910,4
8692,4323,3471,4
8693,4324,1155,3
8694,4325,2506,2
8695,4325,2563,4
8696,4326,3909,4
8697,4326,172,3
8698,4327,1384,3
8699,4327,1818,1
8700,4327,1177,5
8701,4328,4344,4
8702,4328,1759,4
8703,4328,236,2
8704,4329,2611,1
8705,4329,3824,1
8706,4330,2555,2
8707,4330,4429,4
8708,4330,1843,3
8709,4331,3470,3
8710,4332,1785,3
8711,4332,687,3
8712,4332,4538,1
8713,4333,631,4
8714,4333,2340,3
8715,4333,3913,1
8716,4334,3391,1
8717,4335,1870,2
8718,4335,2944,2
8719,4336,1084,3
8720,4337,3183,2
8721,4337,96,2
8722,4337,240,2
8723,4338,2301,3
8724,4338,538,4
8725,4339,1835,3
8726,4339,3265,4
8727,4340,4030,4
8728,4340,185,2
8729,4341,2309,2
8730,4341,4865,2
8731,4341,2181,2
8732,4342,4101,3
8733,4343,4480,2
8734,4343,3292,4
8735,4344,4711,2
8736,4345,492,2
8737,4345,4742,2
8738,4346,1985,3
8739,4347,1064,3
8740,4347,1679,4
8741,4348,4302,2
8742,4349,1042,2
8743,4349,4797,2
8744,4350,716,4
8745,4350,743,2
8746,4351,3284,2
8747,4352,441,2
8748,4353,2400,1
8749,4353,1240,2
8750,4353,3373,4
8751,4354,692,1
8752,4354,3762,1
8753,4354,4785,2
8754,4355,949,1
8755,4356,2765,2
8756,4356,3728,5
8757,4356,4747,3
8758,4357,530,5
8759,4357,4228,3
8760,4358,4865,3
8761,4358,2226,3
8762,4358,2676,2
8763,4359,1788,2
8764,4359,4476,1
8765,4360,1280,2
8766,4360,4573,4
8767,4360,4074,1
8768,4361,276,4
8769,4362,1561,3
8770,4363,1831,3
8771,4363,3085,1
8772,4363,2467,2
8773,4364,2880,2
8774,4365,2048,3
8775,4366,3101,3
8776,4366,4071,2
8777,4366,3204,3
8778,4367,2841,3
8779,4367,4207,1
8780,4368,1901,3
8781,4368,2484,3
8782,4369,2483,3
8783,4369,255,3
8784,4369,3776,4
8785,4370,1994,1
8786,4370,486,2
8787,4371,1655,3
8788,4371,2466,2
8789,4371,1993,3
8790,4372,1316,3
8791,4373,3507,4
8792,4373,3432,3
8793,4374,520,4
8794,4374,4595,2
8795,4375,4740,5
8796,4375,2454,2
8797,4376,3488,3
8798,4376,1427,1
8799,4376,142,3
8800,4377,1066,3
8801,4377,1615,2
8802,4377,1386,1
8803,4378,3364,1
8804,4378,2441,2
8805,4378,3205,4
8806,4379,3609,3
8807,4380,2078,3
8808,4381,1824,1
8809,4381,3925,4
8810,4382,1035,1
8811,4382,2615,1
8812,4383,4809,2
8813,4383,2869,2
8814,4383,617,5
8815,4384,4795,2
8816,4384,2706,4
8817,4385,1355,2
8818,4386,4889,5
8819,4386,3525,2
8820,4386,1467,3
8821,4387,3720,2
8822,4387,4597,4
8823,4387,1760,2
8824,4388,2683,4
8825,4388,3105,2
8826,4388,1288,1
8827,4389,2640,2
8828,4389,1427,2
8829,4389,3072,1
8830,4390,2987,1
8831,4390,2640,3
8832,4390,3370,2
8833,4391,1201,2
8834,4392,4851,2
8835,4392,3901,1
8836,4393,2856,1
8837,4393,3448,2
8838,4393,1310,3
8839,4394,422,2
8840,4395,2909,2
8841,4395,2092,2
8842,4395,694,3
8843,4396,4078,3
8844,4396,171,2
8845,4396,1426,2
8846,4397,4208,1
8847,4398,1229,4
8848,4398,4382,2
8849,4399,517,2
8850,4399,1139,4
8851,4399,1920,2
8852,4400,1359,3
8853,4400,2411,2
8854,4400,1927,1
8855,4401,1536,3
8856,4401,2905,4
8857,4402,2803,5
8858,4402,2353,3
8859,4403,2444,3
8860,4403,312,4
8861,4403,1934,1
8862,4404,926,1
8863,4405,961,3
8864,4406,1672,3
8865,4406,3692,2
8866,4407,276,5
8867,4407,427,2
8868,4408,850,5
8869,4409,2681,2
8870,4409,2687,4
8871,4409,4451,2
8872,4410,4969,2
8873,4410,2438,3
8874,4411,275,1
8875,4411,1123,2
8876,4412,1392,5
8877,4412,3173,5
8878,4412,184,3
8879,4413,1273,2
8880,4413,3831,1
8881,4414,550,2
8882,4414,2354,4
8883,4414,269,4
8884,4415,3463,3
8885,4416,4501,3
8886,4416,2074,2
8887,4416,997,3
8888,4417,1607,2
8889,4417,983,3
8890,4418,2090,2
8891,4418,1729,3
8892,4418,1496,1
8893,4419,2407,4
8894,4419,2923,2
8895,4420,2650,2
8896,4421,3367,5
8897,4421,3377,3
8898,4422,1023,3
8899,4422,2100,2
8900,4422,2912,5
8901,4423,2309,3
8902,4424,3111,2
8903,4424,4752,3
8904,4425,4533,4
8905,4426,2189,4
8906,4426,3315,1
8907,4427,1314,3
8908,4428,4812,2
8909,4428,562,2
8910,4429,4325,2
8911,4429,4514,3
8912,4430,46,5
8913,4430,1958,4
8914,4430,1208,5
8915,4431,2660,3
8916,4431,986,3
8917,4432,1106,3
8918,4432,2698,2
8919,4432,4081,1
8920,4433,1767,1
8921,4433,2809,3
8922,4433,2121,2
8923,4434,2567,3
8924,4434,3928,4
8925,4434,3320,3
8926,4435,765,5
8927,4435,2008,3
8928,4436,757,4
8929,4437,467,1
8930,4437,2324,4
8931,4438,505,1
8932,4439,1147,2
8933,4439,3015,5
8934,4439,4829,3
8935,4440,37,2
8936,4441,3922,5
8937,4442,857,4
8938,4443,562,3
8939,4443,1442,4
8940,4443,2656,2
8941,4444,4170,5
8942,4444,3357,1
8943,4444,550,3
8944,4445,2226,4
8945,4446,3799,1
8946,4446,2469,5
8947,4447,4386,4
8948,4447,3286,2
8949,4447,3060,3
8950,4448,4160,2
8951,4449,4266,4
8952,4449,3455,1
8953,4450,3468,3
8954,4451,4415,2
8955,4451,2322,1
8956,4451,2455,2
8957,4452,4672,1
8958,4452,4445,4
8959,4453,4243,1
8960,4453,3403,4
8961,4454,4877,1
8962,4454,1722,1
8963,4455,4390,4
8964,4455,3265,5
8965,4456,1066,4
8966,4457,2779,2
8967,4457,3436,2
8968,4457,4784,2
8969,4458,3959,1
8970,4458,2150,2
8971,4458,1692,2
8972,4459,2812,2
8973,4460,1656,3
8974,4460,1906,2
8975,4461,1716,1
8976,4461,1249,3
8977,4462,4690,3
8978,4463,2259,2
8979,4463,2480,2
8980,4464,2738,4
8981,4465,3851,1
8982,4465,3143,3
8983,4465,4245,2
8984,4466,2903,2
8985,4467,3707,2
8986,4467,4832,4
8987,4468,3292,5
8988,4468,1436,1
8989,4469,2433,1
8990,4469,746,3
8991,4469,1102,2
8992,4470,3532,3
8993,4470,2419,1
8994,4470,3691,3
8995,4471,4994,3
8996,4472,1305,3
8997,4472,4724,3
8998,4472,4723,4
8999,4473,3130,2
9000,4473,1831,4
9001,4474,4285,4
9002,4474,1712,2
9003,4474,1102,3
9004,4475,2866,3
9005,4476,4492,2
9006,4476,1066,5
9007,4477,3090,1
9008,4477,1611,1
9009,4477,2420,3
9010,4478,1918,3
9011,4478,1478,4
9012,4478,2617,2
9013,4479,4665,3
9014,4479,265,2
9015,4479,3041,3
9016,4480,3121,3
9017,4481,4655,1
9018,4481,2233,4
9019,4481,67,1
9020,4482,4960,5
9021,4482,3788,2
9022,4482,1993,4
9023,4483,3005,2
9024,4483,3023,3
9025,4483,159,2
9026,4484,338,1
9027,4484,28,4
9028,4485,1332,2
9029,4485,1147,3
9030,4485,1283,3
9031,4486,708,5
9032,4487,1309,2
9033,4487,909,3
9034,4488,1010,3
9035,4488,4248,4
9036,4488,943,3
9037,4489,3530,1
9038,4490,1466,2
9039,4491,2574,1
9040,4491,267,3
9041,4492,4003,4
9042,4492,1340,3
9043,4492,2500,3
9044,4493,3436,3
9045,4493,2974,5
9046,4494,4591,3
9047,4495,1927,2
9048,4496,2836,2
9049,4496,2518,3
9050,4497,2024,2
9051,4497,4724,4
9052,4498,2868,2
9053,4499,371,3
9054,4499,303,1
9055,4500,2777,1
9056,4500,3914,3
9057,4500,2055,2
