copy_id,status,condition,price,ISBN
3220,Available,New,133.28,1895857058
3221,Available,Poor,37.41,0330376136
3222,Checked Out,Good,91.9,0743457943
3223,Checked Out,Fair,134.7,0786000988
3224,Available,Fair,30.18,0802130496
3225,Checked Out,Fair,138.56,0345307674
3226,Available,Fair,133.47,0807070718
3227,Available,New,61.83,1562827049
3228,Available,Good,63.28,0061093106
3229,Checked Out,Good,90.46,0890842795
3230,Available,Good,78.24,0345260317
3231,Available,Fair,71.17,3492229336
3232,Available,Fair,43.16,0373092237
3233,Checked Out,Fair,100.76,0855030224
3234,Checked Out,Fair,137.9,0712646221
3235,Checked Out,Good,59.83,0465090974
3236,Available,New,46.07,0786867086
3237,Checked Out,Poor,80.97,0807565288
3238,Checked Out,New,33.76,0679743464
3239,Available,Poor,21.51,3446202218
3240,Available,Poor,85.92,1558171398
3241,Checked Out,Good,76.6,0451166892
3242,Available,Good,99.7,0345339711
3243,Checked Out,Good,99.83,0884041093
3244,Checked Out,Fair,138.33,0380704587
3245,Checked Out,New,79.0,0743444167
3246,Available,New,86.96,0345353145
3247,Checked Out,Poor,116.54,0385254520
3248,Available,Poor,54.98,0451527747
3249,Available,New,25.28,0679751343
3250,Available,Fair,92.45,0375403582
3251,Checked Out,Poor,117.66,038533656X
3252,Available,Fair,114.35,0425169863
3253,Available,Poor,52.3,039914255X
3254,Available,Good,95.17,0891074759
3255,Available,New,117.21,0756401453
3256,Checked Out,Fair,97.95,0380617625
3257,Checked Out,Poor,56.91,0385500769
3258,Available,Good,124.43,0679801146
3259,Available,New,33.35,0060192119
3260,Checked Out,Good,70.21,0316569321
3261,Checked Out,Good,143.33,0785263292
3262,Available,Good,113.02,0446326488
3263,Checked Out,Poor,84.99,0312145543
3264,Available,Fair,114.39,0786885688
3265,Available,Fair,45.82,0312282990
3266,Available,Good,79.16,0553582658
3267,Available,Poor,145.33,0440234824
3268,Available,Fair,133.16,0609608444
3269,Available,New,118.35,0889740828
3270,Available,New,51.33,0590317822
3271,Available,Good,140.81,156341029X
3272,Available,Good,87.65,0380717085
3273,Available,Poor,117.14,2290331406
3274,Available,Poor,117.08,0767910079
3275,Available,Fair,90.46,0553268449
3276,Checked Out,Poor,38.51,0531103099
3277,Available,Poor,26.93,0451117670
3278,Available,Poor,76.87,0060167084
3279,Available,Poor,112.44,0140185216
3280,Checked Out,Good,86.92,0380717085
3281,Available,New,34.1,0399138684
3282,Available,New,90.72,0394822862
3283,Checked Out,Poor,68.37,0394543971
3284,Available,Good,104.79,0316969680
3285,Available,New,31.52,0836218256
3286,Checked Out,Good,120.33,0156047624
3287,Available,New,64.61,0870441663
3288,Checked Out,New,91.5,0671789422
3289,Checked Out,New,139.02,0670867144
3290,Checked Out,New,108.05,0375707972
3291,Checked Out,Poor,109.34,0307132668
3292,Checked Out,Poor,116.35,1569871213
3293,Checked Out,Good,81.51,3442410665
3294,Checked Out,New,107.38,0393020371
3295,Available,Poor,57.81,0198604025
3296,Available,Fair,103.52,0345418018
3297,Available,Good,86.54,0439221714
3298,Available,Fair,29.72,0450542912
3299,Available,Good,103.67,1842151053
3300,Available,Good,115.92,0805019367
3301,Checked Out,New,91.1,8477830029
3302,Available,Good,124.32,0684844729
3303,Available,New,35.88,3499108518
3304,Available,New,33.41,0375823468
3305,Available,Poor,47.9,0740704532
3306,Available,Good,111.6,2290314951
3307,Checked Out,Poor,48.43,1574551108
3308,Available,Good,126.6,3423125551
3309,Checked Out,Poor,136.47,0679744479
3310,Available,Good,100.77,0740700235
3311,Available,New,115.19,0226067114
3312,Checked Out,Fair,121.75,006017935X
3313,Checked Out,Fair,148.82,0451410912
3314,Available,Good,98.53,1570717257
3315,Available,New,27.5,0006550789
3316,Available,Good,29.46,0061076031
3317,Available,Good,82.1,0375705856
3318,Checked Out,Good,53.31,2253063339
3319,Available,Poor,39.93,0385492081
3320,Checked Out,Poor,120.09,1562477528
3321,Available,Fair,26.7,0345406516
3322,Checked Out,Fair,98.18,067169071X
3323,Checked Out,New,119.54,0312958455
3324,Available,Good,123.65,1559277785
3325,Available,New,47.08,0898707129
3326,Available,Good,82.81,0740704532
3327,Available,Fair,86.57,0385304366
3328,Checked Out,Poor,25.31,0452265347
3329,Available,Good,115.48,0891074759
3330,Available,Good,37.82,1931412677
3331,Available,Fair,105.61,0743439740
3332,Available,New,117.46,2207250474
3333,Available,Good,78.32,0425194493
3334,Checked Out,Fair,76.14,0140292918
3335,Checked Out,New,135.87,0130891347
3336,Available,Poor,25.27,0375406328
3337,Available,Good,30.69,0064472930
3338,Available,New,45.7,0441001335
3339,Checked Out,New,94.34,0140620125
3340,Available,Poor,31.56,0380817683
3341,Checked Out,Good,50.25,0140345809
3342,Available,Fair,91.46,0679423079
3343,Available,Good,78.54,038001503X
3344,Available,Fair,83.94,1558534245
3345,Checked Out,Good,52.92,014044503X
3346,Checked Out,Fair,148.62,044021145X
3347,Available,New,69.24,0551032510
3348,Available,New,75.92,0385314744
3349,Available,Fair,86.97,0446364762
3350,Checked Out,Fair,78.78,0806957050
3351,Available,Fair,35.29,0915811537
3352,Available,Fair,97.92,0517149257
3353,Available,New,74.17,0743203313
3354,Available,New,98.5,0373691157
3355,Checked Out,Poor,30.74,0551030682
3356,Available,Fair,146.88,0345356578
3357,Available,Poor,36.64,0553581279
3358,Checked Out,New,145.71,3423620196
3359,Available,New,113.78,0375401318
3360,Checked Out,Good,60.8,0140244824
3361,Available,Good,37.34,0440175623
3362,Available,New,118.96,0380771292
3363,Available,New,125.82,0425095584
3364,Available,Poor,52.85,0440224764
3365,Available,Poor,67.77,0553573977
3366,Checked Out,Fair,100.01,0060804157
3367,Available,Good,136.57,0425130215
3368,Available,Fair,83.3,0963270702
3369,Available,Good,138.55,340414578X
3370,Available,Fair,136.73,0449006557
3371,Available,Fair,44.49,1401201172
3372,Available,Good,46.52,044023722X
3373,Checked Out,New,67.38,0671021745
3374,Available,New,149.98,0688169678
3375,Checked Out,Good,61.5,0871137380
3376,Available,Poor,133.12,0786015276
3377,Checked Out,New,109.81,055320923X
3378,Checked Out,Fair,136.0,0679884394
3379,Available,Fair,76.28,0451199871
3380,Available,Good,111.21,0061009059
3381,Checked Out,Poor,54.27,8478091246
3382,Available,Poor,118.42,0307215342
3383,Checked Out,Good,81.09,0743203313
3384,Checked Out,Fair,135.79,3423009152
3385,Available,New,60.82,009945520X
3386,Available,Fair,95.84,3453088433
3387,Available,Fair,117.25,0345372700
3388,Available,Fair,71.09,0595157939
3389,Available,Good,76.77,0805420460
3390,Available,Good,119.04,156341029X
3391,Available,Fair,83.23,084994371X
3392,Available,Fair,91.49,038081840X
3393,Available,New,113.81,0380538504
3394,Checked Out,Fair,99.26,0812524853
3395,Available,Fair,77.09,225300670X
3396,Available,Fair,95.41,0006550789
3397,Checked Out,Fair,138.13,0385335881
3398,Available,New,55.54,0823032612
3399,Available,Fair,127.28,8489618844
3400,Available,New,23.71,0374516901
3401,Checked Out,Fair,72.53,0192860925
3402,Available,Fair,139.54,0399519831
3403,Available,Poor,50.86,2266033689
3404,Available,Good,140.64,0590112899
3405,Available,New,129.14,0394559487
3406,Checked Out,Good,132.4,0345443411
3407,Checked Out,New,90.68,0819154946
3408,Available,Fair,58.18,0345348109
3409,Checked Out,Good,107.67,0446325805
3410,Checked Out,Good,97.8,0688105408
3411,Checked Out,Fair,118.69,0394822862
3412,Checked Out,Poor,71.16,0060973897
3413,Available,Good,33.85,0590112899
3414,Available,Poor,105.19,0553572997
3415,Checked Out,Poor,26.23,0312303033
3416,Available,Fair,56.76,0312964854
3417,Available,New,32.02,0439510112
3418,Available,Fair,38.59,1854879073
3419,Available,Poor,129.26,080410882X
3420,Checked Out,Fair,94.33,0399135782
3421,Available,New,100.73,0743439740
3422,Checked Out,Good,60.41,0816152446
3423,Checked Out,Poor,56.62,0849943663
3424,Available,Poor,28.06,1854795554
3425,Checked Out,Fair,97.59,0312874006
3426,Checked Out,New,68.44,0345435869
3427,Available,Fair,54.92,0871137631
3428,Checked Out,Fair,57.6,0449006344
3429,Checked Out,New,81.32,0345428544
3430,Available,New,110.05,0913367176
3431,Checked Out,Good,55.66,0380817683
3432,Available,New,92.7,067102535X
3433,Checked Out,Fair,37.48,034545829X
3434,Available,New,121.68,0618127453
3435,Available,Poor,38.68,0425134350
3436,Available,Poor,131.69,0880701102
3437,Checked Out,Fair,121.15,0345313097
3438,Available,Poor,114.84,0380752115
3439,Checked Out,Fair,45.99,0812530489
3440,Checked Out,Poor,106.98,0060177586
3441,Available,New,129.86,0440224764
3442,Available,New,55.7,082176828X
3443,Available,Fair,110.54,3462031252
3444,Available,Fair,119.83,0440175623
3445,Checked Out,New,91.55,0812523873
3446,Available,Fair,89.37,0821758950
3447,Checked Out,Good,35.14,3426650754
3448,Available,New,95.32,0898707129
3449,Checked Out,Poor,99.41,0345358791
3450,Checked Out,Fair,92.53,0385484518
3451,Checked Out,Good,87.11,0385304366
3452,Available,Good,146.39,0439221706
3453,Available,Fair,28.12,034538184X
3454,Available,New,144.66,0385511612
3455,Checked Out,Poor,25.95,080410882X
3456,Available,New,137.26,0285632655
3457,Available,Fair,91.12,0486206173
3458,Available,New,26.03,0373630468
3459,Available,New,108.46,0880387300
3460,Checked Out,Good,72.11,0345452550
3461,Available,Fair,22.47,0345436911
3462,Checked Out,Fair,119.66,0816614024
3463,Available,Fair,85.36,0452282152
3464,Available,Poor,25.59,006105660X
3465,Available,Good,21.74,0375821813
3466,Available,Good,80.07,0066211611
3467,Checked Out,Fair,58.05,031219126X
3468,Available,New,80.81,0375705856
3469,Available,Poor,81.7,1560238763
3470,Checked Out,Good,53.49,3257214154
3471,Checked Out,Good,144.13,0743457900
3472,Checked Out,Fair,84.17,0060505273
3473,Available,Good,90.95,0312269587
3474,Available,Good,134.22,0312958455
3475,Checked Out,New,53.18,0064409430
3476,Available,New,31.84,042512892X
3477,Available,New,21.26,0553279572
3478,Available,Good,53.57,0061096091
3479,Checked Out,Fair,61.56,0671001701
3480,Available,Fair,109.54,0451154916
3481,Checked Out,Fair,56.36,1877727083
3482,Available,Good,126.33,0140370900
3483,Available,New,58.73,0312143370
3484,Available,Good,61.75,0446607711
3485,Available,Poor,24.98,3453177622
3486,Available,Fair,125.34,0812519655
3487,Available,Fair,79.45,0679748083
3488,Checked Out,Fair,32.23,0811812006
3489,Available,Poor,92.11,0385418493
3490,Checked Out,New,71.92,0380728729
3491,Available,New,32.77,0385497679
3492,Checked Out,Fair,71.04,0385420161
3493,Available,Good,80.79,0671024248
3494,Available,Good,68.06,0679412271
3495,Available,Good,90.13,0670848549
3496,Checked Out,Fair,52.62,0741402858
3497,Available,Fair,57.69,0316089745
3498,Available,Fair,112.88,0060514949
3499,Available,Good,100.02,044661162X
3500,Available,Poor,93.4,0060116188
3501,Available,Good,41.02,0385327773
3502,Available,Fair,49.05,0440414717
3503,Available,Poor,87.68,1858813093
3504,Available,Fair,91.91,8885989632
3505,Available,Fair,135.78,0671621009
3506,Checked Out,New,112.76,0375507256
3507,Available,Good,134.49,0380752298
3508,Available,Good,88.91,0895773538
3509,Available,Good,65.78,0879517980
3510,Available,Poor,125.09,038529929X
3511,Available,Good,32.73,0553205757
3512,Checked Out,Fair,91.76,0345308239
3513,Checked Out,New,51.93,0345372700
3514,Checked Out,New,83.5,1555973981
3515,Available,Poor,144.82,0449207544
3516,Checked Out,Good,99.78,0140244824
3517,Checked Out,New,115.89,0064401472
3518,Available,Poor,34.0,8401466350
3519,Checked Out,New,122.38,0072453907
3520,Available,New,143.81,0393029190
3521,Available,Good,123.44,1563521024
3522,Available,Fair,131.57,087226002X
3523,Checked Out,New,77.83,0441366945
3524,Available,Poor,115.3,031215125X
3525,Available,New,83.49,8401466350
3526,Checked Out,Poor,42.18,0385486804
3527,Available,New,90.84,0060977477
3528,Available,New,86.97,0553131893
3529,Available,New,131.02,059040640X
3530,Checked Out,New,36.27,0441783589
3531,Available,Good,103.56,1569470901
3532,Available,Poor,40.88,0140252800
3533,Available,New,36.78,0312312628
3534,Checked Out,New,88.18,0451162072
3535,Available,Good,107.25,0345458915
3536,Available,Poor,103.29,042513301X
3537,Checked Out,Fair,139.28,0684180200
3538,Available,New,95.15,042512892X
3539,Available,Poor,79.07,034545829X
3540,Available,New,105.37,3257212429
3541,Checked Out,Fair,149.97,3518368540
3542,Available,Poor,129.61,0061099686
3543,Available,New,95.25,0877736510
3544,Available,Fair,131.98,0380717018
3545,Checked Out,Good,90.15,0345369068
3546,Available,New,112.58,0385483503
3547,Checked Out,Fair,92.89,0316789089
3548,Available,Good,125.67,1860198597
3549,Available,Poor,57.58,067175145X
3550,Available,Good,142.93,1573225789
3551,Available,New,27.61,0345369947
3552,Available,Poor,109.88,156836010X
3553,Checked Out,Fair,87.32,0575073314
3554,Checked Out,New,76.41,0425156842
3555,Checked Out,New,133.09,0590988301
3556,Available,Fair,107.79,0345436911
3557,Checked Out,Poor,95.85,0380754843
3558,Checked Out,Poor,146.25,0440235464
3559,Checked Out,New,108.59,0741405784
3560,Available,Good,114.77,0373871945
3561,Available,Poor,91.69,0399146008
3562,Available,Poor,45.8,0425161242
3563,Checked Out,New,71.01,0385512104
3564,Checked Out,Good,31.98,0380754851
3565,Available,Poor,24.75,0373711115
3566,Available,Poor,51.32,0345358791
3567,Available,Good,99.82,0440224675
3568,Checked Out,Good,135.33,0345308239
3569,Available,New,88.98,0451135555
3570,Checked Out,Fair,84.6,0385512104
3571,Available,New,53.79,0440224764
3572,Available,Good,31.75,0941423042
3573,Available,New,47.59,0671020315
3574,Checked Out,Fair,114.84,0385425686
3575,Available,Fair,135.34,0151006903
3576,Checked Out,Poor,145.04,0375500766
3577,Available,Fair,101.31,0060929596
3578,Available,Fair,132.35,0373250177
3579,Available,Good,91.83,0393020371
3580,Available,Fair,42.2,0670856045
3581,Checked Out,Fair,123.07,0345433084
3582,Checked Out,New,96.49,0373711115
3583,Available,New,104.73,0590112899
3584,Available,Poor,124.13,0385721358
3585,Checked Out,New,94.02,0330357808
3586,Checked Out,Good,65.18,0394578791
3587,Available,Fair,88.18,0440235502
3588,Available,Good,116.46,0771074670
3589,Checked Out,Good,104.94,0451205421
3590,Available,New,113.81,0767903579
3591,Available,Good,109.84,0451201558
3592,Checked Out,Good,112.28,3453151933
3593,Available,Poor,148.37,0553282476
3594,Available,Fair,69.54,3446202218
3595,Available,Poor,109.59,0425159795
3596,Checked Out,New,74.04,0679459626
3597,Available,New,96.71,8478097732
3598,Available,Good,56.33,1573221775
3599,Available,New,97.01,0872860175
3600,Checked Out,Fair,25.14,1590520653
3601,Checked Out,Fair,106.74,055358099X
3602,Available,Good,22.12,0553107305
3603,Available,Good,59.02,8466302263
3604,Available,Fair,77.38,0399149759
3605,Available,Good,135.03,0765301954
3606,Available,Poor,122.25,1558171398
3607,Checked Out,Fair,132.42,0743211383
3608,Checked Out,Poor,47.96,0679745653
3609,Available,Good,50.94,0380752115
3610,Checked Out,Good,106.69,0060013117
3611,Checked Out,Poor,58.29,0440940001
3612,Available,Fair,133.39,0394822862
3613,Checked Out,Poor,45.33,0525480374
3614,Available,Good,93.94,031215125X
3615,Available,Fair,101.43,0060972777
3616,Available,Fair,31.97,0140317937
3617,Checked Out,Fair,53.36,0131554255
3618,Checked Out,Good,49.09,0915811332
3619,Checked Out,Fair,42.81,0553280589
3620,Available,Good,60.3,0373750013
3621,Available,Good,128.26,0670856045
3622,Available,Fair,122.41,0786927089
3623,Checked Out,Fair,112.25,0451450256
3624,Available,New,81.78,0786889373
3625,Available,Poor,41.93,0671621009
3626,Available,New,120.96,038531809X
3627,Checked Out,New,133.95,0812511816
3628,Checked Out,Good,80.33,0804832463
3629,Available,Poor,42.41,0446605891
3630,Checked Out,Good,66.81,0142001740
3631,Available,New,23.89,1841492086
3632,Available,Poor,125.45,0525237704
3633,Checked Out,New,51.36,0449134482
3634,Available,Good,114.66,0743439740
3635,Available,New,56.77,0451151259
3636,Available,Fair,56.7,3746670144
3637,Checked Out,Fair,122.63,0448095300
3638,Available,Fair,56.28,0425139069
3639,Available,New,82.82,0440227739
3640,Available,Poor,100.46,0380796090
3641,Available,New,123.0,0312986769
3642,Available,Fair,83.81,0880701102
3643,Available,Poor,95.66,0452284481
3644,Checked Out,Good,116.58,8880892207
3645,Checked Out,New,84.37,0439042917
3646,Checked Out,New,71.54,0553583085
3647,Available,Poor,92.77,0375823468
3648,Available,New,83.53,0551030682
3649,Checked Out,New,55.53,0156047624
3650,Available,Poor,100.93,0345404777
3651,Available,New,76.62,038082101X
3652,Available,Poor,148.59,0060199563
3653,Available,Good,117.25,037348285X
3654,Checked Out,Fair,69.44,0671018930
3655,Checked Out,Poor,39.01,0316777730
3656,Available,Fair,58.82,0590484672
3657,Available,Poor,75.8,0345342968
3658,Checked Out,Poor,105.52,0399146008
3659,Checked Out,Poor,57.66,037330174X
3660,Available,Poor,36.5,8478884963
3661,Available,New,73.68,0385240406
3662,Checked Out,Fair,122.77,0060563079
3663,Available,Fair,107.83,0373245580
3664,Checked Out,Good,105.03,0812575482
3665,Available,Fair,114.19,0140620125
3666,Available,New,143.49,0812539389
3667,Available,New,95.38,0679734775
3668,Checked Out,Good,70.52,0380815923
3669,Checked Out,New,48.25,0375801677
3670,Available,Good,140.61,0671042556
3671,Available,Fair,122.85,0380558483
3672,Checked Out,New,117.86,2070415686
3673,Available,Fair,38.33,0767904281
3674,Checked Out,New,128.52,0345298365
3675,Checked Out,New,62.54,0440208912
3676,Available,Poor,33.21,0618126988
3677,Available,Good,106.6,043922165X
3678,Available,New,45.69,0671847546
3679,Available,New,79.99,3453212150
3680,Available,Fair,127.16,0671721038
3681,Available,Poor,128.46,0245542957
3682,Available,Fair,37.75,0756401453
3683,Available,Fair,37.24,0451528182
3684,Checked Out,Poor,142.27,0130179620
3685,Checked Out,Good,117.63,0373711115
3686,Checked Out,New,148.61,0446604666
3687,Available,New,79.71,0812970101
3688,Checked Out,New,76.36,3446202218
